"type=image
",
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/77.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/76.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/90.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/95.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/99.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/96.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/78.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/85.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/80.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/86.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/83.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/97.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/100.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/98.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/91.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/87.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/82.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/84.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/89.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/79.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/81.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/94.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/002/88.jpg,38
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/93.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/92.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/77.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/76.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/90.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/95.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/99.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/96.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/78.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/85.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/80.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/86.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/83.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/97.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/100.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/98.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/91.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/87.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/82.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/84.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/89.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/79.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/81.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/94.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/015/88.jpg,39
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/93.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/92.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/77.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/76.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/90.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/95.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/99.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/96.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/78.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/85.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/80.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/86.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/83.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/97.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/100.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/98.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/91.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/87.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/82.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/84.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/89.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/79.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/81.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/94.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/027/88.jpg,40
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/93.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/92.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/77.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/76.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/90.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/95.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/99.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/96.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/78.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/85.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/80.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/86.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/83.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/97.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/100.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/98.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/91.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/87.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/82.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/84.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/89.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/79.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/81.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/94.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/013/88.jpg,41
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/93.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/92.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/77.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/76.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/90.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/95.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/99.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/96.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/78.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/85.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/80.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/86.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/83.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/97.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/100.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/98.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/91.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/87.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/82.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/84.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/89.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/79.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/81.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/94.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/014/88.jpg,42
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/93.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/92.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/77.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/76.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/90.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/95.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/99.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/96.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/78.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/85.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/80.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/86.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/83.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/97.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/100.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/98.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/91.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/87.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/82.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/84.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/89.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/79.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/81.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/94.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/004/88.jpg,43
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/93.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/92.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/77.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/76.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/90.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/95.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/99.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/96.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/78.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/85.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/80.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/86.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/83.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/97.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/100.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/98.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/91.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/87.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/82.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/84.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/89.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/79.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/81.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/94.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/006/88.jpg,44
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/93.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/92.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/77.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/76.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/90.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/95.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/99.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/96.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/78.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/85.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/80.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/86.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/83.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/97.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/100.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/98.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/91.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/87.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/82.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/84.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/89.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/79.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/81.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/94.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/016/88.jpg,45
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/93.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/92.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/77.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/76.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/90.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/95.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/99.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/96.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/78.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/85.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/80.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/86.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/83.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/97.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/100.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/98.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/91.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/87.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/82.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/84.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/89.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/79.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/81.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/94.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/024/88.jpg,46
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/93.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/92.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/77.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/76.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/90.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/95.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/99.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/96.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/78.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/85.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/80.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/86.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/83.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/97.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/100.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/98.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/91.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/87.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/82.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/84.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/89.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/79.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/81.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/94.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/017/88.jpg,47
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/93.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/92.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/77.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/76.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/90.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/95.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/99.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/96.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/78.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/85.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/80.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/86.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/83.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/97.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/100.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/98.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/91.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/87.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/82.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/84.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/89.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/79.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/81.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/94.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/018/88.jpg,48
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/93.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/92.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/77.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/76.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/90.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/95.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/99.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/96.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/78.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/85.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/80.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/86.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/83.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/97.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/100.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/98.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/91.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/87.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/82.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/84.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/89.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/79.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/81.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/94.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/009/88.jpg,49
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/93.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/92.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/77.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/76.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/90.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/95.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/99.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/96.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/78.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/85.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/80.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/86.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/83.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/97.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/100.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/98.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/91.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/87.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/82.jpg,50
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/object/validation/011/84.jpg,50
